wavelength_um,snr
1.214515661252900225e+00,1.403914049213336313e+01
1.214532095901005304e+00,1.404734147091806840e+01
1.214548530549110383e+00,1.405297840006970134e+01
1.214564965197215685e+00,1.405732175729259836e+01
1.214581399845320764e+00,1.406297384249769244e+01
1.214597834493425843e+00,1.407381436131967867e+01
1.214614269141531366e+00,1.408465873938793145e+01
1.214630703789636446e+00,1.409368465967982864e+01
1.214647138437741525e+00,1.410206655065528381e+01
1.214663573085846826e+00,1.410807400363350439e+01
1.214680007733951905e+00,1.410780681525395153e+01
1.214696442382056984e+00,1.410753167800679364e+01
1.214712877030162286e+00,1.411177533271160733e+01
1.214729311678267365e+00,1.411707002867614058e+01
1.214745746326372666e+00,1.412524432829588505e+01
1.214762180974477968e+00,1.413883248788866531e+01
1.214778615622583047e+00,1.415242716681821733e+01
1.214795050270688126e+00,1.415679464016534617e+01
1.214811484918793427e+00,1.415994336184144764e+01
1.214827919566898506e+00,1.416592789145461673e+01
1.214844354215003808e+00,1.417583706238040797e+01
1.214860788863108887e+00,1.418574913930561721e+01
1.214877223511213966e+00,1.419542674724707076e+01
1.214893658159319267e+00,1.420509607704851973e+01
1.214910092807424347e+00,1.421116518822951491e+01
1.214926527455529648e+00,1.421350935207515143e+01
1.214942962103634949e+00,1.421597029171907778e+01
1.214959396751740028e+00,1.422268529342486687e+01
1.214975831399845108e+00,1.422939994535251351e+01
1.214992266047950409e+00,1.423743219971064988e+01
1.215008700696055488e+00,1.424648660175444981e+01
1.215025135344160789e+00,1.425570817498857501e+01
1.215041569992265869e+00,1.426643015921793101e+01
1.215058004640370948e+00,1.427715583307315228e+01
1.215074439288476249e+00,1.428650856451949380e+01
1.215090873936581550e+00,1.429507177946175922e+01
1.215107308584686630e+00,1.430340955743076492e+01
1.215123743232791931e+00,1.431064408310065694e+01
1.215140177880897010e+00,1.431787878535323877e+01
1.215156612529002089e+00,1.432395770091635079e+01
1.215173047177107390e+00,1.432955406517241315e+01
1.215189481825212470e+00,1.433595055209782920e+01
1.215205916473317771e+00,1.434486636136340465e+01
1.215222351121422850e+00,1.435378404875178937e+01
1.215238785769528151e+00,1.436134364772206595e+01
1.215255220417633231e+00,1.436851269818075139e+01
1.215271655065738532e+00,1.437553592624523802e+01
1.215288089713843611e+00,1.438223710338151662e+01
1.215304524361948912e+00,1.438893790930763394e+01
1.215320959010053992e+00,1.439605672631494215e+01
1.215337393658159071e+00,1.440325114767373194e+01
1.215353828306264372e+00,1.440984211203979370e+01
1.215370262954369451e+00,1.441545642135631056e+01
1.215386697602474753e+00,1.442106924043497962e+01
1.215403132250580054e+00,1.442747082261530345e+01
1.215419566898685133e+00,1.443394314046578941e+01
1.215436001546790212e+00,1.444174152392694133e+01
1.215452436194895514e+00,1.445114945898096970e+01
1.215468870843000593e+00,1.446055974575492975e+01
1.215485305491105894e+00,1.446834413067438874e+01
1.215501740139210973e+00,1.447610763344677132e+01
1.215518174787316052e+00,1.448351983478741190e+01
1.215534609435421354e+00,1.449060948595173315e+01
1.215551044083526655e+00,1.449754285558097777e+01
1.215567478731631734e+00,1.450185717761410764e+01
1.215583913379737035e+00,1.450616866394254956e+01
1.215600348027842115e+00,1.451165550342016530e+01
1.215616782675947194e+00,1.451795688953429853e+01
1.215633217324052495e+00,1.452453767542785812e+01
1.215649651972157574e+00,1.453307365071345636e+01
1.215666086620262876e+00,1.454161110336434248e+01
1.215682521268367955e+00,1.454746835207096645e+01
1.215698955916473256e+00,1.455194082579365578e+01
1.215715390564578335e+00,1.455779640862195734e+01
1.215731825212683637e+00,1.456940592429750581e+01
1.215748259860788716e+00,1.458101990164628248e+01
1.215764694508894017e+00,1.458699803825902741e+01
1.215781129156999096e+00,1.459087051935884816e+01
1.215797563805104176e+00,1.459502156969468167e+01
1.215813998453209477e+00,1.459996172989696284e+01
1.215830433101314556e+00,1.460489972570837836e+01
1.215846867749419857e+00,1.461420356351480265e+01
1.215863302397525159e+00,1.462462507808987411e+01
1.215879737045630238e+00,1.463409097017449945e+01
1.215896171693735317e+00,1.464161703199290265e+01
1.215912606341840618e+00,1.464914355593861472e+01
1.215929040989945698e+00,1.465772704586291120e+01
1.215945475638050999e+00,1.466647761386248483e+01
1.215961910286156078e+00,1.467471164339819722e+01
1.215978344934261157e+00,1.468216387097626985e+01
1.215994779582366458e+00,1.468961648315842083e+01
1.216011214230471760e+00,1.469536052332851206e+01
1.216027648878576839e+00,1.470097885113470859e+01
1.216044083526682140e+00,1.470810621978524857e+01
1.216060518174787219e+00,1.471696669645458400e+01
1.216076952822892299e+00,1.472582894642277651e+01
1.216093387470997600e+00,1.473222872468015510e+01
1.216109822119102679e+00,1.473543720674035207e+01
1.216126256767207980e+00,1.473659238110896652e+01
1.216142691415313060e+00,1.473594629857279514e+01
1.216159126063418139e+00,1.473590376677656266e+01
1.216175560711523440e+00,1.474438550260475722e+01
1.216191995359628741e+00,1.475286984313368066e+01
1.216208430007733821e+00,1.475819234700353633e+01
1.216224864655839122e+00,1.476140297177749794e+01
1.216241299303944201e+00,1.476448926144988505e+01
1.216257733952049280e+00,1.476676599218242281e+01
1.216274168600154582e+00,1.476904191111658626e+01
1.216290603248259661e+00,1.477111153982621872e+01
1.216307037896364962e+00,1.477307723533912132e+01
1.216323472544470263e+00,1.477601286740346609e+01
1.216339907192575343e+00,1.478285123025826664e+01
1.216356341840680422e+00,1.478969133476908304e+01
1.216372776488785723e+00,1.479489045490211474e+01
1.216389211136890802e+00,1.479948962970783377e+01
1.216405645784996103e+00,1.480409949245195378e+01
1.216422080433101183e+00,1.480873805949437738e+01
1.216438515081206262e+00,1.481337716749415101e+01
1.216454949729311563e+00,1.481709421314794639e+01
1.216471384377416642e+00,1.482057774926185090e+01
1.216487819025521944e+00,1.482292520073181308e+01
1.216504253673627245e+00,1.482297342223234971e+01
1.216520688321732324e+00,1.482301949603914970e+01
1.216537122969837403e+00,1.482365959398892663e+01
1.216553557617942705e+00,1.482439214521710014e+01
1.216569992266047784e+00,1.482882525279226194e+01
1.216586426914153085e+00,1.483890404061969015e+01
1.216602861562258164e+00,1.484898621531938367e+01
1.216619296210363244e+00,1.485428540714200984e+01
1.216635730858468545e+00,1.485921770895371274e+01
1.216652165506573846e+00,1.486357585514278767e+01
1.216668600154678925e+00,1.486726225771954191e+01
1.216685034802784227e+00,1.487094866330934551e+01
1.216701469450889306e+00,1.487430850963225026e+01
1.216717904098994385e+00,1.487766600810268613e+01
1.216734338747099686e+00,1.488002738367737621e+01
1.216750773395204765e+00,1.488148918252224640e+01
1.216767208043310067e+00,1.488309433201350984e+01
1.216783642691415146e+00,1.488705116313834687e+01
1.216800077339520447e+00,1.489100815073469875e+01
1.216816511987625526e+00,1.489369380363923412e+01
1.216832946635730828e+00,1.489549516757339198e+01
1.216849381283835907e+00,1.489799140277369993e+01
1.216865815931940986e+00,1.490549336567153205e+01
1.216882250580046287e+00,1.491299740376312144e+01
1.216898685228151367e+00,1.491423890912166428e+01
1.216915119876256668e+00,1.491216357862929165e+01
1.216931554524361747e+00,1.491177559819881537e+01
1.216947989172467048e+00,1.491879377217992619e+01
1.216964423820572128e+00,1.492581376714810126e+01
1.216980858468677429e+00,1.493336899981640720e+01
1.216997293116782508e+00,1.494113624220781134e+01
1.217013727764887809e+00,1.494795359738330731e+01
1.217030162412992889e+00,1.495190546370107576e+01
1.217046597061097968e+00,1.495585748128025472e+01
1.217063031709203269e+00,1.495972734362671730e+01
1.217079466357308348e+00,1.496357421870946602e+01
1.217095901005413650e+00,1.496680276504666018e+01
1.217112335653518951e+00,1.496867019967213253e+01
1.217128770301624030e+00,1.497053658824167499e+01
1.217145204949729109e+00,1.496971211851180961e+01
1.217161639597834411e+00,1.496838744583654446e+01
1.217178074245939490e+00,1.497064099311780083e+01
1.217194508894044791e+00,1.497885581522514720e+01
1.217210943542149870e+00,1.498707306837791720e+01
1.217227378190254949e+00,1.499373754319147523e+01
1.217243812838360251e+00,1.500024344198875781e+01
1.217260247486465552e+00,1.500559220643712166e+01
1.217276682134570631e+00,1.500945371017070507e+01
1.217293116782675932e+00,1.501331531309963552e+01
1.217309551430781012e+00,1.501727702247932683e+01
1.217325986078886091e+00,1.502124209216705886e+01
1.217342420726991392e+00,1.502516056813870193e+01
1.217358855375096471e+00,1.502903240429431619e+01
1.217375290023201773e+00,1.503281329209111838e+01
1.217391724671306852e+00,1.503374466874233661e+01
1.217408159319411931e+00,1.503467444869999703e+01
1.217424593967517232e+00,1.503769422651482834e+01
1.217441028615622534e+00,1.504234551061701985e+01
1.217457463263727613e+00,1.504693307837314364e+01
1.217473897911832914e+00,1.505089152797374652e+01
1.217490332559937993e+00,1.505485013066430433e+01
1.217506767208043073e+00,1.505781667091133968e+01
1.217523201856148374e+00,1.506018304717159850e+01
1.217539636504253453e+00,1.506326475258558339e+01
1.217556071152358754e+00,1.506999117983720815e+01
1.217572505800464056e+00,1.507671936452358530e+01
1.217588940448569135e+00,1.507941518094871114e+01
1.217605375096674214e+00,1.508025023747296167e+01
1.217621809744779515e+00,1.508181406431688742e+01
1.217638244392884594e+00,1.508604574471402060e+01
1.217654679040989896e+00,1.509027768998937802e+01
1.217671113689094975e+00,1.509385777724668820e+01
1.217687548337200054e+00,1.509721486753233322e+01
1.217703982985305355e+00,1.510226059178270752e+01
1.217720417633410435e+00,1.511174673137251290e+01
1.217736852281515736e+00,1.512123618176580919e+01
1.217753286929621037e+00,1.512670344578872061e+01
1.217769721577726116e+00,1.513120159416413379e+01
1.217786156225831196e+00,1.513508093855106651e+01
1.217802590873936497e+00,1.513773629266917276e+01
1.217819025522041576e+00,1.514039092848232393e+01
1.217835460170146877e+00,1.513742271887738333e+01
1.217851894818251957e+00,1.513358013942817770e+01
1.217868329466357036e+00,1.513638823754365426e+01
1.217884764114462337e+00,1.514934919331507501e+01
1.217901198762567638e+00,1.516231527692717940e+01
1.217917633410672718e+00,1.516764366105656059e+01
1.217934068058778019e+00,1.517236142157276291e+01
1.217950502706883098e+00,1.517643643588701252e+01
1.217966937354988177e+00,1.517974308175256759e+01
1.217983372003093478e+00,1.518304941694654886e+01
1.217999806651198558e+00,1.518280641815377585e+01
1.218016241299303859e+00,1.518250843402948291e+01
1.218032675947408938e+00,1.518307324984699669e+01
1.218049110595514239e+00,1.518445086821300904e+01
1.218065545243619319e+00,1.518623090520510388e+01
1.218081979891724620e+00,1.519664987618327068e+01
1.218098414539829699e+00,1.520707264447334595e+01
1.218114849187935000e+00,1.521558543125213170e+01
1.218131283836040080e+00,1.522268118645053825e+01
1.218147718484145159e+00,1.522945395731158946e+01
1.218164153132250460e+00,1.523341402336134820e+01
1.218180587780355539e+00,1.523737418012033906e+01
1.218197022428460841e+00,1.524166505188397380e+01
1.218213457076566142e+00,1.524614809877068566e+01
1.218229891724671221e+00,1.525056671772196637e+01
1.218246326372776300e+00,1.525465041153672807e+01
1.218262761020881602e+00,1.525873427078751732e+01
1.218279195668986681e+00,1.526174142471421646e+01
1.218295630317091982e+00,1.526426696828032092e+01
1.218312064965197061e+00,1.526735203554791021e+01
1.218328499613302141e+00,1.527242009955724278e+01
1.218344934261407442e+00,1.527748892303781325e+01
1.218361368909512743e+00,1.528225351398478438e+01
1.218377803557617822e+00,1.528691658806144638e+01
1.218394238205723124e+00,1.529136188933806295e+01
1.218410672853828203e+00,1.529524105991423966e+01
1.218427107501933282e+00,1.529912026950848158e+01
1.218443542150038583e+00,1.530058885682118408e+01
1.218459976798143662e+00,1.530147934320407010e+01
1.218476411446248964e+00,1.530492539818163600e+01
1.218492846094354043e+00,1.531343294034983415e+01
1.218509280742459344e+00,1.532194321853160091e+01
1.218525715390564423e+00,1.532654470391095280e+01
1.218542150038669725e+00,1.533053295267093041e+01
1.218558584686774804e+00,1.533275148264574739e+01
1.218575019334880105e+00,1.533223448450778648e+01
1.218591453982985184e+00,1.533171472072364594e+01
1.218607888631090264e+00,1.533867516703146983e+01
1.218624323279195565e+00,1.534627557568284928e+01
1.218640757927300644e+00,1.535260473637860024e+01
1.218657192575405945e+00,1.535737744198656252e+01
1.218673627223511247e+00,1.536215072476538879e+01
1.218690061871616326e+00,1.536541150215382601e+01
1.218706496519721405e+00,1.536863815755754814e+01
1.218722931167826706e+00,1.537282654696464235e+01
1.218739365815931786e+00,1.537795306764930103e+01
1.218755800464037087e+00,1.538294190928753835e+01
1.218772235112142166e+00,1.538406558387597656e+01
1.218788669760247245e+00,1.538518756887347827e+01
1.218805104408352546e+00,1.538859189362588786e+01
1.218821539056457848e+00,1.539377167381981870e+01
1.218837973704562927e+00,1.539917351932856882e+01
1.218854408352668228e+00,1.540679653939813143e+01
1.218870843000773307e+00,1.541442178759204751e+01
1.218887277648878387e+00,1.541915448539625366e+01
1.218903712296983688e+00,1.542210200764680472e+01
1.218920146945088767e+00,1.542538129708019312e+01
1.218936581593194068e+00,1.543059845682942388e+01
1.218953016241299148e+00,1.543581645344260700e+01
1.218969450889404227e+00,1.543690432696497972e+01
1.218985885537509528e+00,1.543599337441599140e+01
1.219002320185614829e+00,1.543543388039037367e+01
1.219018754833719909e+00,1.543627380117204595e+01
1.219035189481825210e+00,1.543711185388668916e+01
1.219051624129930289e+00,1.544346231257219415e+01
1.219068058778035368e+00,1.545186074339676452e+01
1.219084493426140670e+00,1.546009132451554891e+01
1.219100928074245749e+00,1.546783119326091160e+01
1.219117362722350828e+00,1.547557334733102152e+01
1.219133797370456351e+00,1.548200690920166700e+01
1.219150232018561431e+00,1.548808147474493246e+01
1.219166666666666510e+00,1.549370312609773492e+01
1.219183101314771811e+00,1.549832218385671823e+01
1.219199535962876890e+00,1.550294171819920841e+01
1.219215970610981969e+00,1.550453495068241239e+01
1.219232405259087271e+00,1.550554550445501434e+01
1.219248839907192350e+00,1.550626622996159476e+01
1.219265274555297651e+00,1.550648608166293130e+01
1.219281709203402952e+00,1.550670366583241311e+01
1.219298143851508032e+00,1.551713379276834104e+01
1.219314578499613111e+00,1.552878976771316921e+01
1.219331013147718412e+00,1.553748680628549472e+01
1.219347447795823491e+00,1.554209591354448072e+01
1.219363882443928793e+00,1.554670548890515214e+01
1.219380317092033872e+00,1.555100128787107927e+01
1.219396751740138951e+00,1.555527980621593720e+01
1.219413186388244252e+00,1.555835287152685176e+01
1.219429621036349332e+00,1.556008684898703187e+01
1.219446055684454633e+00,1.556182306871169629e+01
1.219462490332559934e+00,1.556853358467851400e+01
1.219478924980665013e+00,1.557524579207510662e+01
1.219495359628770093e+00,1.558093470960340277e+01
1.219511794276875394e+00,1.558570597524082757e+01
1.219528228924980473e+00,1.559040504416468131e+01
1.219544663573085774e+00,1.559382879390960319e+01
1.219561098221190854e+00,1.559725229481756692e+01
1.219577532869295933e+00,1.559996930578625651e+01
1.219593967517401234e+00,1.560217505093993573e+01
1.219610402165506535e+00,1.560472711596391626e+01
1.219626836813611614e+00,1.561018040436573173e+01
1.219643271461716916e+00,1.561563465501424375e+01
1.219659706109821995e+00,1.562056316594533811e+01
1.219676140757927074e+00,1.562518718660919959e+01
1.219692575406032375e+00,1.562996798751437311e+01
1.219709010054137455e+00,1.563557324276044014e+01
1.219725444702242756e+00,1.564117954656129861e+01
1.219741879350347835e+00,1.564573018668802362e+01
1.219758313998453136e+00,1.564979676489659788e+01
1.219774748646558216e+00,1.565293922866420040e+01
